assigned_gid,video,frame,local_track_id,compared_to_gid,cosine_sim,hist_sim,iou
0,Video_1.mp4,92,1,2,0.5377513,0.3175119340180098,0
1,Video_1.mp4,92,2,1,0.79435337,0.9918889263584386,0
1,Video_1.mp4,92,2,2,0.63550323,0.7402794970118666,0
0,Video_1.mp4,93,1,0,0.9188232,0.9736501286778252,0
0,Video_1.mp4,93,1,1,0.6001945,0.4227217528958276,0
0,Video_1.mp4,93,1,2,0.5318315,0.35042293758280435,0
1,Video_1.mp4,93,2,1,0.7822448,0.992911865599081,0
1,Video_1.mp4,93,2,2,0.6242939,0.7371560907699323,0
0,Video_1.mp4,94,1,0,0.91222906,0.9722854044905102,0
0,Video_1.mp4,94,1,1,0.6077319,0.41780265412018286,0
0,Video_1.mp4,94,1,2,0.5288031,0.35180606233378586,0
1,Video_1.mp4,94,2,1,0.787462,0.994821210786546,0
1,Video_1.mp4,94,2,2,0.6219465,0.7378705038826078,0
0,Video_1.mp4,95,1,0,0.91615605,0.9801527029860359,0
0,Video_1.mp4,95,1,1,0.60295236,0.409405381001141,0
0,Video_1.mp4,95,1,2,0.513881,0.34777055052095907,0
1,Video_1.mp4,95,2,1,0.79463804,0.9949884039112834,0
1,Video_1.mp4,95,2,2,0.62558895,0.7397127567645938,0
0,Video_1.mp4,96,1,0,0.9232149,0.9685896801829443,0
0,Video_1.mp4,96,1,1,0.60198677,0.4278918670640448,0
0,Video_1.mp4,96,1,2,0.5150696,0.36717074552138207,0
1,Video_1.mp4,96,2,1,0.8056181,0.9876536273989239,0
1,Video_1.mp4,96,2,2,0.6181868,0.7515807288154229,0
0,Video_1.mp4,97,1,0,0.9245986,0.9746930934997102,0
0,Video_1.mp4,97,1,1,0.6018084,0.42697707066571444,0
0,Video_1.mp4,97,1,2,0.5113708,0.35508091540245307,0
1,Video_1.mp4,97,2,1,0.81514585,0.9904915863232125,0
1,Video_1.mp4,97,2,2,0.62396073,0.7594596790600677,0
0,Video_1.mp4,98,1,0,0.91821367,0.9791405008783343,0
0,Video_1.mp4,98,1,1,0.5962677,0.43557211494914994,0
0,Video_1.mp4,98,1,2,0.5048418,0.3524656510846282,0
1,Video_1.mp4,98,2,1,0.8313279,0.9960933026945937,0
1,Video_1.mp4,98,2,2,0.6321595,0.7561648020484493,0
0,Video_1.mp4,99,1,0,0.9172673,0.9765364490525401,0
0,Video_1.mp4,99,1,1,0.5900394,0.4287941418602655,0
0,Video_1.mp4,99,1,2,0.5000583,0.3591153827836467,0
1,Video_1.mp4,99,2,1,0.84130776,0.9955754742441099,0
1,Video_1.mp4,99,2,2,0.637369,0.7515016834484378,0
0,Video_1.mp4,100,1,0,0.9282274,0.9765706782633948,0
0,Video_1.mp4,100,1,1,0.58598316,0.4343448606723512,0
0,Video_1.mp4,100,1,2,0.5046316,0.3632549025445034,0
1,Video_1.mp4,100,2,1,0.85161895,0.9934614631448391,0
1,Video_1.mp4,100,2,2,0.65274584,0.7590919339564174,0
0,Video_1.mp4,101,1,0,0.92772055,0.9831985884441146,0
0,Video_1.mp4,101,1,1,0.5990677,0.43803306501884975,0
0,Video_1.mp4,101,1,2,0.51140094,0.3558095855334501,0
1,Video_1.mp4,101,2,1,0.86553764,0.9889963816201471,0
1,Video_1.mp4,101,2,2,0.6660435,0.7486443824839267,0
0,Video_1.mp4,102,1,0,0.93073016,0.9806326479876228,0
0,Video_1.mp4,102,1,1,0.5944889,0.436284533037852,0
0,Video_1.mp4,102,1,2,0.508827,0.3629205046743759,0
1,Video_1.mp4,102,2,1,0.8786296,0.9975248066417407,0
1,Video_1.mp4,102,2,2,0.6753492,0.7417754451090932,0
0,Video_1.mp4,103,1,0,0.9354612,0.9723028844303416,0
0,Video_1.mp4,103,1,1,0.57680357,0.4540479894966026,0
0,Video_1.mp4,103,1,2,0.48754352,0.36935915747434145,0
1,Video_1.mp4,103,2,1,0.8680054,0.9973559735707535,0
1,Video_1.mp4,103,2,2,0.6564661,0.7316914583204037,0
0,Video_1.mp4,104,1,0,0.92452383,0.9657992834020485,0
0,Video_1.mp4,104,1,1,0.56022006,0.46235556500370795,0
0,Video_1.mp4,104,1,2,0.4753992,0.36946326932765844,0
1,Video_1.mp4,104,2,1,0.88242716,0.9978416386163677,0
1,Video_1.mp4,104,2,2,0.6785184,0.7426653602383124,0
0,Video_1.mp4,105,1,0,0.9259547,0.9767439331663235,0
0,Video_1.mp4,105,1,1,0.5829001,0.4464525242951538,0
0,Video_1.mp4,105,1,2,0.4856286,0.3709553569911663,0
1,Video_1.mp4,105,2,1,0.8635225,0.9960354965396652,0
1,Video_1.mp4,105,2,2,0.6535704,0.7468889199334896,0
0,Video_1.mp4,106,1,0,0.91673434,0.9763451220603814,0
0,Video_1.mp4,106,1,1,0.56515884,0.4359434345325626,0
0,Video_1.mp4,106,1,2,0.47577262,0.37593098889021337,0
1,Video_1.mp4,106,2,1,0.85174465,0.9951872870259434,0
1,Video_1.mp4,106,2,2,0.63634884,0.7523410116570398,0
0,Video_1.mp4,107,1,0,0.9242138,0.9705970799793272,0
0,Video_1.mp4,107,1,1,0.5723603,0.4145961685026679,0
0,Video_1.mp4,107,1,2,0.4818373,0.37799712258616547,0
1,Video_1.mp4,107,2,1,0.8711078,0.9966915927532319,0
1,Video_1.mp4,107,2,2,0.6598208,0.7473883760371528,0
0,Video_1.mp4,108,1,0,0.9252469,0.970003209323382,0
0,Video_1.mp4,108,1,1,0.57226294,0.4167432745711512,0
0,Video_1.mp4,108,1,2,0.48818502,0.37148951060031943,0
1,Video_1.mp4,108,2,1,0.8691358,0.9941059189042982,0
1,Video_1.mp4,108,2,2,0.6606562,0.7498509264492206,0
2,Video_1.mp4,108,5,2,0.64704686,0.7374347102440377,0
0,Video_1.mp4,109,1,0,0.9225194,0.9675058423116836,0
0,Video_1.mp4,109,1,1,0.57661784,0.43517665623100565,0
0,Video_1.mp4,109,1,2,0.4911843,0.37723868514187603,0
1,Video_1.mp4,109,2,1,0.85917735,0.9937646042447515,0
1,Video_1.mp4,109,2,2,0.6382791,0.7495362017295372,0
2,Video_1.mp4,109,5,2,0.67425126,0.9867004061027819,0
0,Video_1.mp4,110,1,0,0.92718744,0.9631337994422228,0
0,Video_1.mp4,110,1,1,0.5705009,0.45439908106074506,0
0,Video_1.mp4,110,1,2,0.47994286,0.3907709447172798,0
1,Video_1.mp4,110,2,1,0.85081404,0.9937480760368564,0
1,Video_1.mp4,110,2,2,0.62547666,0.755226952211467,0
2,Video_1.mp4,110,5,2,0.69764006,0.9956081652053005,0
0,Video_1.mp4,111,1,0,0.9307077,0.9674098734587386,0
0,Video_1.mp4,111,1,1,0.577337,0.4525048376937625,0
0,Video_1.mp4,111,1,2,0.49321067,0.40538967314913027,0
1,Video_1.mp4,111,2,1,0.8481865,0.9950238401994295,0
1,Video_1.mp4,111,2,2,0.6352676,0.7486132028317952,0
2,Video_1.mp4,111,5,2,0.69092244,0.9907310677332363,0
0,Video_1.mp4,112,1,0,0.9188844,0.9524630332779243,0
0,Video_1.mp4,112,1,1,0.5898114,0.46727165818602107,0
0,Video_1.mp4,112,1,2,0.50887823,0.3938367743734279,0
1,Video_1.mp4,112,2,1,0.8203645,0.9852665788109711,0
1,Video_1.mp4,112,2,2,0.6106144,0.7543023440865027,0
2,Video_1.mp4,112,5,2,0.6883668,0.990094549421657,0
0,Video_1.mp4,113,1,0,0.9169068,0.9742428077510593,0
0,Video_1.mp4,113,1,1,0.5951797,0.4806267901504543,0
0,Video_1.mp4,113,1,2,0.5147654,0.4154859894595571,0
1,Video_1.mp4,113,2,1,0.8224734,0.9915465395126609,0
1,Video_1.mp4,113,2,2,0.60389364,0.7549674202552286,0
2,Video_1.mp4,113,5,2,0.69359136,0.9912938000368147,0
0,Video_1.mp4,114,1,0,0.90491736,0.9649489043377995,0
0,Video_1.mp4,114,1,1,0.597364,0.4536613387608955,0
0,Video_1.mp4,114,1,2,0.51515627,0.40134552005497454,0
1,Video_1.mp4,114,2,1,0.8178891,0.9913456477199463,0
1,Video_1.mp4,114,2,2,0.61442685,0.7492561741889032,0
2,Video_1.mp4,114,5,2,0.70417964,0.9958045655607742,0
0,Video_1.mp4,115,1,0,0.915963,0.9671645933325621,0
0,Video_1.mp4,115,1,1,0.57084036,0.468361422787464,0
0,Video_1.mp4,115,1,2,0.48841694,0.41980769952749414,0
1,Video_1.mp4,115,2,1,0.827855,0.9920333296083411,0
1,Video_1.mp4,115,2,2,0.6182827,0.7443193165624112,0
2,Video_1.mp4,115,5,2,0.70820737,0.9934122203230603,0
0,Video_1.mp4,116,1,0,0.931735,0.9662782817370752,0
0,Video_1.mp4,116,1,1,0.567636,0.4711048521218519,0
0,Video_1.mp4,116,1,2,0.49573728,0.4125968503714682,0
1,Video_1.mp4,116,2,1,0.82552856,0.986718725057714,0
1,Video_1.mp4,116,2,2,0.6244855,0.7550249554200588,0
2,Video_1.mp4,116,5,2,0.7145847,0.9932831908537089,0
0,Video_1.mp4,117,1,0,0.93271655,0.9663163877347875,0
0,Video_1.mp4,117,1,1,0.57810557,0.4790921586879496,0
0,Video_1.mp4,117,1,2,0.4963787,0.4140076416272896,0
1,Video_1.mp4,117,2,1,0.8104611,0.9852389907670889,0
1,Video_1.mp4,117,2,2,0.6254064,0.7586180655142216,0
2,Video_1.mp4,117,5,2,0.71913314,0.9908081832446948,0
0,Video_1.mp4,118,1,0,0.9384191,0.9735581809026198,0
0,Video_1.mp4,118,1,1,0.5786679,0.48104705025429567,0
0,Video_1.mp4,118,1,2,0.5002266,0.39893556026115906,0
1,Video_1.mp4,118,2,1,0.81704813,0.9893411964897543,0
1,Video_1.mp4,118,2,2,0.60531986,0.7377725768636956,0
2,Video_1.mp4,118,5,2,0.72788215,0.9945079459561986,0
0,Video_1.mp4,119,1,0,0.93512994,0.9690418235610112,0
0,Video_1.mp4,119,1,1,0.6029331,0.4687308213479035,0
0,Video_1.mp4,119,1,2,0.51999116,0.3712868974124978,0
1,Video_1.mp4,119,2,1,0.851297,0.9824132386823393,0
1,Video_1.mp4,119,2,2,0.6296423,0.7294558150215186,0
2,Video_1.mp4,119,5,2,0.71626174,0.9893167463263756,0
0,Video_1.mp4,120,1,0,0.9385494,0.9771112606618091,0
0,Video_1.mp4,120,1,1,0.6012562,0.4690875033661568,0
0,Video_1.mp4,120,1,2,0.51118517,0.37133804208546894,0
1,Video_1.mp4,120,2,1,0.8666533,0.9831054025404753,0
1,Video_1.mp4,120,2,2,0.65711826,0.7319850501519893,0
2,Video_1.mp4,120,5,2,0.711988,0.9852393787213817,0
0,Video_1.mp4,121,1,0,0.93077046,0.9833611131833904,0
0,Video_1.mp4,121,1,1,0.58253753,0.4744239352264972,0
0,Video_1.mp4,121,1,2,0.49710023,0.36863155083360355,0
1,Video_1.mp4,121,2,1,0.84257245,0.9918215194751125,0
1,Video_1.mp4,121,2,2,0.6386614,0.7307376212147505,0
2,Video_1.mp4,121,5,2,0.71399724,0.9953403835749122,0
0,Video_1.mp4,122,1,0,0.9392835,0.9858906174378161,0
0,Video_1.mp4,122,1,1,0.58533525,0.48630903594927255,0
0,Video_1.mp4,122,1,2,0.49519256,0.37896154661071335,0
1,Video_1.mp4,122,2,1,0.8395173,0.9917680049786299,0
1,Video_1.mp4,122,2,2,0.6364815,0.7254272982675162,0
2,Video_1.mp4,122,5,2,0.7109523,0.9914629835653447,0
0,Video_1.mp4,123,1,0,0.93977404,0.9833987910932016,0
0,Video_1.mp4,123,1,1,0.5757134,0.46341398763402936,0
0,Video_1.mp4,123,1,2,0.48974884,0.3606429391720511,0
1,Video_1.mp4,123,2,1,0.8438281,0.9940203514375396,0
1,Video_1.mp4,123,2,2,0.63282144,0.7257358372138744,0
2,Video_1.mp4,123,5,2,0.71843743,0.9864537076060086,0
0,Video_1.mp4,124,1,0,0.9404158,0.9801338211128746,0
0,Video_1.mp4,124,1,1,0.569679,0.47057694123259614,0
0,Video_1.mp4,124,1,2,0.48795807,0.36987399004403315,0
1,Video_1.mp4,124,2,1,0.85473835,0.9912226447590688,0
1,Video_1.mp4,124,2,2,0.65775466,0.7285779944275128,0
2,Video_1.mp4,124,5,2,0.7215344,0.9817527718523651,0
0,Video_1.mp4,125,1,0,0.93518966,0.979145123192922,0
0,Video_1.mp4,125,1,1,0.5581145,0.48479957815769326,0
0,Video_1.mp4,125,1,2,0.47798318,0.3679351150449326,0
1,Video_1.mp4,125,2,1,0.8568064,0.9943633080439863,0
1,Video_1.mp4,125,2,2,0.6563852,0.7335937890661651,0
2,Video_1.mp4,125,5,2,0.7443484,0.988964248782914,0
0,Video_1.mp4,126,1,0,0.93675184,0.9836060991861291,0
0,Video_1.mp4,126,1,1,0.5600604,0.4862547076589205,0
0,Video_1.mp4,126,1,2,0.47510666,0.3639985026293192,0
1,Video_1.mp4,126,2,1,0.8689388,0.9956554720790904,0
1,Video_1.mp4,126,2,2,0.67407286,0.7341517108375892,0
2,Video_1.mp4,126,5,2,0.7504,0.992305286223046,0
0,Video_1.mp4,127,1,0,0.9405782,0.9820189525057342,0
0,Video_1.mp4,127,1,1,0.5640421,0.4747123257319845,0
0,Video_1.mp4,127,1,2,0.49009824,0.355410602165509,0
1,Video_1.mp4,127,2,1,0.8761865,0.9933177946748692,0
1,Video_1.mp4,127,2,2,0.68776065,0.7513073882715832,0
2,Video_1.mp4,127,5,2,0.7606429,0.9812677917458902,0
0,Video_1.mp4,128,1,0,0.9358948,0.977186962239235,0
0,Video_1.mp4,128,1,1,0.55980515,0.47115790063739454,0
0,Video_1.mp4,128,1,2,0.49443656,0.34637069134906107,0
1,Video_1.mp4,128,2,1,0.87557554,0.9952415320160785,0
1,Video_1.mp4,128,2,2,0.682986,0.7535120878019527,0
2,Video_1.mp4,128,5,2,0.76582533,0.9911310747122847,0
0,Video_1.mp4,129,1,0,0.93484163,0.9759994720849868,0
0,Video_1.mp4,129,1,1,0.5584212,0.48715597563258217,0
0,Video_1.mp4,129,1,2,0.49506795,0.36607173208294874,0
1,Video_1.mp4,129,2,1,0.8685544,0.9937080612045947,0
1,Video_1.mp4,129,2,2,0.7018174,0.768933801279126,0
2,Video_1.mp4,129,5,2,0.78011507,0.983125340016713,0
0,Video_1.mp4,130,1,0,0.9274609,0.986297482665126,0
0,Video_1.mp4,130,1,1,0.5633886,0.4833943604594103,0
0,Video_1.mp4,130,1,2,0.48707783,0.3573708155448932,0
0,Video_1.mp4,130,1,3,0.40432012,0.21566652282096557,0
1,Video_1.mp4,130,2,1,0.8687738,0.9946092630645229,0
1,Video_1.mp4,130,2,2,0.69687665,0.7607346409220967,0
1,Video_1.mp4,130,2,3,0.5074357,0.22882072824104244,0
2,Video_1.mp4,130,5,2,0.7903414,0.9935460316258176,0
2,Video_1.mp4,130,5,3,0.49006382,0.5386963904612344,0
3,Video_1.mp4,130,6,3,0.96888965,0.9829478298849269,0
0,Video_1.mp4,131,1,0,0.93118227,0.9794263128792625,0
0,Video_1.mp4,131,1,1,0.56621844,0.4897718338695487,0
0,Video_1.mp4,131,1,2,0.48398924,0.3752140025779246,0
0,Video_1.mp4,131,1,3,0.39852908,0.20811595441983077,0
1,Video_1.mp4,131,2,1,0.88335127,0.9976791313009938,0
1,Video_1.mp4,131,2,2,0.7112877,0.7600733014263975,0
1,Video_1.mp4,131,2,3,0.5197936,0.2348896918627416,0
2,Video_1.mp4,131,5,2,0.8075489,0.9937415638073498,0
2,Video_1.mp4,131,5,3,0.50635654,0.5226259618155314,0
3,Video_1.mp4,131,6,3,0.97572607,0.9885295559216067,0
0,Video_1.mp4,132,1,0,0.92677116,0.9827458186507602,0
0,Video_1.mp4,132,1,1,0.55810606,0.47360867490266123,0
0,Video_1.mp4,132,1,2,0.48324043,0.3689681515498351,0
0,Video_1.mp4,132,1,3,0.39390644,0.20860157027276974,0
1,Video_1.mp4,132,2,1,0.8694459,0.9952428202274399,0
1,Video_1.mp4,132,2,2,0.70117265,0.7631437950128565,0
1,Video_1.mp4,132,2,3,0.5168303,0.24771814149609794,0
2,Video_1.mp4,132,5,2,0.80793536,0.990668161612206,0
2,Video_1.mp4,132,5,3,0.5228088,0.5580840886639643,0
3,Video_1.mp4,132,6,3,0.9749348,0.9874772813203201,0
0,Video_1.mp4,133,1,0,0.9355438,0.9803822328012198,0
0,Video_1.mp4,133,1,1,0.5595535,0.475116918022289,0
0,Video_1.mp4,133,1,2,0.48359367,0.3712708227861512,0
0,Video_1.mp4,133,1,3,0.40829077,0.21267572099208887,0
1,Video_1.mp4,133,2,1,0.88562703,0.9946113851931286,0
1,Video_1.mp4,133,2,2,0.7184755,0.7653885207155083,0
1,Video_1.mp4,133,2,3,0.5226689,0.2316843542920338,0
2,Video_1.mp4,133,5,2,0.78620297,0.9894212627585819,0
2,Video_1.mp4,133,5,3,0.5323509,0.5329205057189554,0
3,Video_1.mp4,133,6,3,0.9581319,0.9613973853224338,0
0,Video_1.mp4,134,1,0,0.936975,0.9837914257340196,0
0,Video_1.mp4,134,1,1,0.5648526,0.4616765804368594,0
0,Video_1.mp4,134,1,2,0.49336734,0.3837136401470824,0
0,Video_1.mp4,134,1,3,0.4115684,0.20862020571595102,0
1,Video_1.mp4,134,2,1,0.883837,0.9977555646559833,0
1,Video_1.mp4,134,2,2,0.7105888,0.7665280352507432,0
1,Video_1.mp4,134,2,3,0.52972263,0.23374714573620003,0
2,Video_1.mp4,134,5,2,0.7965393,0.9958634092162849,0
2,Video_1.mp4,134,5,3,0.52013826,0.5432949574811986,0
3,Video_1.mp4,134,6,3,0.9524486,0.9882847645821589,0
0,Video_1.mp4,135,1,0,0.9360056,0.9833882662865845,0
0,Video_1.mp4,135,1,1,0.56506336,0.46882556828002925,0
0,Video_1.mp4,135,1,2,0.49198115,0.3999769758864945,0
0,Video_1.mp4,135,1,3,0.41063476,0.20841080481941102,0
1,Video_1.mp4,135,2,1,0.8780037,0.996663242162137,0
1,Video_1.mp4,135,2,2,0.7076156,0.7610882384860065,0
1,Video_1.mp4,135,2,3,0.52577066,0.22692400774797067,0
2,Video_1.mp4,135,5,2,0.8020112,0.9960401327091634,0
2,Video_1.mp4,135,5,3,0.53718364,0.5400412321176659,0
3,Video_1.mp4,135,6,3,0.9551965,0.989474708706116,0
0,Video_1.mp4,136,1,0,0.9366802,0.9807897586229496,0
0,Video_1.mp4,136,1,1,0.55983233,0.4412557811641056,0
0,Video_1.mp4,136,1,2,0.48897737,0.37926912005774194,0
0,Video_1.mp4,136,1,3,0.40844804,0.19674803198027183,0
1,Video_1.mp4,136,2,1,0.8791677,0.9965525667253603,0
1,Video_1.mp4,136,2,2,0.7224629,0.7677484262238844,0
1,Video_1.mp4,136,2,3,0.530065,0.22732459252589293,0
2,Video_1.mp4,136,5,2,0.8179066,0.9907380484156739,0
2,Video_1.mp4,136,5,3,0.5303514,0.5799298156380365,0
3,Video_1.mp4,136,6,3,0.9589669,0.9857119477286372,0
0,Video_1.mp4,137,1,0,0.9328656,0.9798504999447945,0
0,Video_1.mp4,137,1,1,0.55492246,0.46414901861986463,0
0,Video_1.mp4,137,1,2,0.4892642,0.4149357504742633,0
0,Video_1.mp4,137,1,3,0.40784007,0.20804281089423748,0
1,Video_1.mp4,137,2,1,0.8816072,0.9943955231728121,0
1,Video_1.mp4,137,2,2,0.7229696,0.766241133314456,0
1,Video_1.mp4,137,2,3,0.53393304,0.21096456130126806,0
2,Video_1.mp4,137,5,2,0.8264443,0.988530265133494,0
2,Video_1.mp4,137,5,3,0.53559124,0.5481615928015717,0
3,Video_1.mp4,137,6,3,0.9563267,0.9703042203435622,0
0,Video_1.mp4,138,1,0,0.94022346,0.979756827272719,0
0,Video_1.mp4,138,1,1,0.5527111,0.46007606655094413,0
0,Video_1.mp4,138,1,2,0.48693675,0.40487103991453677,0
0,Video_1.mp4,138,1,3,0.4003476,0.2016218104436466,0
1,Video_1.mp4,138,2,1,0.85349053,0.9968913669889502,0
1,Video_1.mp4,138,2,2,0.69906765,0.7630376260531189,0
1,Video_1.mp4,138,2,3,0.50688356,0.2069684299088793,0
2,Video_1.mp4,138,5,2,0.828993,0.9904512632600387,0
2,Video_1.mp4,138,5,3,0.53641284,0.564706680372308,0
3,Video_1.mp4,138,6,3,0.9469809,0.9892712638289994,0
0,Video_1.mp4,139,1,0,0.9345703,0.9909538385335777,0
0,Video_1.mp4,139,1,1,0.54935867,0.4617726365044785,0
0,Video_1.mp4,139,1,2,0.48633635,0.4073244992096743,0
0,Video_1.mp4,139,1,3,0.4054789,0.20308172347593403,0
1,Video_1.mp4,139,2,1,0.84657454,0.9937926708466364,0
1,Video_1.mp4,139,2,2,0.6814959,0.767998379665945,0
1,Video_1.mp4,139,2,3,0.5145451,0.21538841861076338,0
2,Video_1.mp4,139,5,2,0.8207257,0.9944734873616187,0
2,Video_1.mp4,139,5,3,0.5451145,0.5531498757775232,0
3,Video_1.mp4,139,6,3,0.92146575,0.9927252875295131,0
0,Video_1.mp4,140,1,0,0.9411837,0.9868055728703023,0
0,Video_1.mp4,140,1,1,0.5562726,0.45215975200608144,0
0,Video_1.mp4,140,1,2,0.49069086,0.39968095504671747,0
0,Video_1.mp4,140,1,3,0.41184616,0.19609997573342144,0
1,Video_1.mp4,140,2,1,0.8585006,0.9958464312551556,0
1,Video_1.mp4,140,2,2,0.6925733,0.7681715190495146,0
1,Video_1.mp4,140,2,3,0.48560196,0.2135727786113355,0
2,Video_1.mp4,140,5,2,0.8256799,0.9857173591602444,0
2,Video_1.mp4,140,5,3,0.5367029,0.5684918247221462,0
3,Video_1.mp4,140,6,3,0.92531216,0.9756827035328672,0
0,Video_1.mp4,141,1,0,0.9468012,0.9881878713930612,0
0,Video_1.mp4,141,1,1,0.54093254,0.4502361385500532,0
0,Video_1.mp4,141,1,2,0.47349536,0.3883748575554975,0
0,Video_1.mp4,141,1,3,0.4053123,0.20081741754801632,0
1,Video_1.mp4,141,2,1,0.86115766,0.9967663546260769,0
1,Video_1.mp4,141,2,2,0.6932279,0.7696614943251844,0
1,Video_1.mp4,141,2,3,0.4884446,0.21694811496332966,0
2,Video_1.mp4,141,5,2,0.8175839,0.9663005322773645,0
2,Video_1.mp4,141,5,3,0.5507453,0.500999168033301,0
3,Video_1.mp4,141,6,3,0.9082858,0.9687701985795327,0
0,Video_1.mp4,142,1,0,0.9512844,0.9877720766403544,0
0,Video_1.mp4,142,1,1,0.5481172,0.4447430486275545,0
0,Video_1.mp4,142,1,2,0.4835869,0.38971555696259336,0
0,Video_1.mp4,142,1,3,0.41353017,0.20281859353755982,0
1,Video_1.mp4,142,2,1,0.8540064,0.9964582317018328,0
1,Video_1.mp4,142,2,2,0.6692441,0.7558425068697346,0
1,Video_1.mp4,142,2,3,0.50406605,0.22384347175607028,0
2,Video_1.mp4,142,5,2,0.8207645,0.9899395546784666,0
2,Video_1.mp4,142,5,3,0.5513931,0.5030120233030932,0
3,Video_1.mp4,142,6,3,0.90523064,0.9797877845018106,0
0,Video_1.mp4,143,1,0,0.9487709,0.9870345112204943,0
0,Video_1.mp4,143,1,1,0.5490567,0.4426308258976479,0
0,Video_1.mp4,143,1,2,0.48203403,0.37672459152189447,0
0,Video_1.mp4,143,1,3,0.41435105,0.21284546799443077,0
1,Video_1.mp4,143,2,1,0.86255866,0.9963600438014445,0
1,Video_1.mp4,143,2,2,0.6715665,0.7634347971964589,0
1,Video_1.mp4,143,2,3,0.503721,0.22754930522063277,0
2,Video_1.mp4,143,5,2,0.8063956,0.9937712758314934,0
2,Video_1.mp4,143,5,3,0.5433184,0.4817407662230506,0
3,Video_1.mp4,143,6,3,0.89843535,0.9900236672492687,0
0,Video_1.mp4,144,1,0,0.94733626,0.9866305137120857,0
0,Video_1.mp4,144,1,1,0.5507176,0.44211145473462715,0
0,Video_1.mp4,144,1,2,0.48339254,0.38466093696832987,0
0,Video_1.mp4,144,1,3,0.4150564,0.20283350543840803,0
1,Video_1.mp4,144,2,1,0.8656452,0.9958873970360735,0
1,Video_1.mp4,144,2,2,0.67375994,0.7623657313822341,0
1,Video_1.mp4,144,2,3,0.49719885,0.22448607135529303,0
2,Video_1.mp4,144,5,2,0.81099,0.9916656711203068,0
2,Video_1.mp4,144,5,3,0.53699505,0.4941981433084061,0
3,Video_1.mp4,144,6,3,0.9049173,0.9869837518261866,0
0,Video_1.mp4,145,1,0,0.9444605,0.982241430083628,0
0,Video_1.mp4,145,1,1,0.5535244,0.45768756380981374,0
0,Video_1.mp4,145,1,2,0.48548484,0.3911374025029997,0
0,Video_1.mp4,145,1,3,0.41407347,0.2094654682472155,0
1,Video_1.mp4,145,2,1,0.8737533,0.9952430486956705,0
1,Video_1.mp4,145,2,2,0.6958084,0.7594003747979853,0
1,Video_1.mp4,145,2,3,0.5118586,0.21349217067494544,0
2,Video_1.mp4,145,5,2,0.831116,0.9916333346503696,0
2,Video_1.mp4,145,5,3,0.5497742,0.47343376611609245,0
3,Video_1.mp4,145,6,3,0.91503006,0.9891819210868262,0
0,Video_1.mp4,146,1,0,0.9279778,0.9839299937572407,0
0,Video_1.mp4,146,1,1,0.5880895,0.4717941386029647,0
0,Video_1.mp4,146,1,2,0.5201613,0.3990656875390203,0
0,Video_1.mp4,146,1,3,0.42638135,0.21759526588197145,0
1,Video_1.mp4,146,2,1,0.8736439,0.994390811492619,0
1,Video_1.mp4,146,2,2,0.6792263,0.7591739686134371,0
1,Video_1.mp4,146,2,3,0.50117004,0.22738676060241014,0
2,Video_1.mp4,146,5,2,0.84025496,0.9967727025845156,0
2,Video_1.mp4,146,5,3,0.5522977,0.4719537549648763,0
3,Video_1.mp4,146,6,3,0.90585196,0.9902389399450321,0
0,Video_1.mp4,147,1,0,0.90753484,0.9829115311523942,0
0,Video_1.mp4,147,1,1,0.5720695,0.45849507219068303,0
0,Video_1.mp4,147,1,2,0.52381366,0.40349395048688974,0
0,Video_1.mp4,147,1,3,0.40845725,0.21745088251186281,0
1,Video_1.mp4,147,2,1,0.8766686,0.9966830414822749,0
1,Video_1.mp4,147,2,2,0.73047596,0.7550657011206141,0
1,Video_1.mp4,147,2,3,0.50171345,0.2230400868972671,0
2,Video_1.mp4,147,5,2,0.8342722,0.9965224705959537,0
2,Video_1.mp4,147,5,3,0.55833185,0.47383704828050066,0
3,Video_1.mp4,147,6,3,0.9072683,0.9875404085727871,0
0,Video_1.mp4,148,1,0,0.8996887,0.9820327138126799,0
0,Video_1.mp4,148,1,1,0.56752634,0.4399091239562643,0
0,Video_1.mp4,148,1,2,0.52576345,0.39130487652091095,0
0,Video_1.mp4,148,1,3,0.41248968,0.2073218783696122,0
1,Video_1.mp4,148,2,1,0.8849127,0.994354493402342,0
1,Video_1.mp4,148,2,2,0.7371822,0.7627139764322975,0
1,Video_1.mp4,148,2,3,0.51475066,0.22872632122452835,0
2,Video_1.mp4,148,5,2,0.81515765,0.993260719721524,0
2,Video_1.mp4,148,5,3,0.54536396,0.48576233692287024,0
3,Video_1.mp4,148,6,3,0.9118892,0.9778737541516348,0
0,Video_1.mp4,149,1,0,0.9012986,0.9768931237378605,0
0,Video_1.mp4,149,1,1,0.5529138,0.461077254099622,0
0,Video_1.mp4,149,1,2,0.50452423,0.4105812648213712,0
0,Video_1.mp4,149,1,3,0.40707946,0.2220516470103763,0
1,Video_1.mp4,149,2,1,0.8835745,0.9958361654454124,0
1,Video_1.mp4,149,2,2,0.6944021,0.7578661377683606,0
1,Video_1.mp4,149,2,3,0.5042966,0.22736085238152348,0
2,Video_1.mp4,149,5,2,0.79158366,0.9911674729299785,0
2,Video_1.mp4,149,5,3,0.5543001,0.4531865620168915,0
3,Video_1.mp4,149,6,3,0.9221245,0.9784800626014463,0
0,Video_1.mp4,150,1,0,0.93783283,0.9851035041010342,0
0,Video_1.mp4,150,1,1,0.5451374,0.45198718214474204,0
